modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;qpt;0.021705
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;dp;0.000327
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;rr;0.000316
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;tspm;0.001468
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;psi;0.000112
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;spm;0.001590
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;rrdp;0.000326
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;zlk;0.000168
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;ppp;0.000323
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;psi-n;0.000948
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;pgsi;0.024000
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;parsi-mc8;0.042463
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;psi-8-n;0.056848
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;psi-1-n;0.001021
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;parsi-seq;0.001729
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;parsi-mc1;0.008757
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;spm-n;0.001261
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;qpt-n;0.016625
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;tspm-n;0.001274
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;pgspm;0.748000
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;pbespg;0.000000
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;pbeszlk;0.000143
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;zlk-8-n;0.105827
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;zlk-1-n;0.000255
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;spg-mc;0.000614
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;pgzlk;0.004000
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;spg-seq;0.000092
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;zlk-n;0.000174
random;rn-4000-4000-1-4000-8;pp;0.229521
random;rn-4000-4000-1-4000-8;qpt;0.221241
random;rn-4000-4000-1-4000-8;dp;0.229650
random;rn-4000-4000-1-4000-8;rr;0.231407
random;rn-4000-4000-1-4000-8;tspm;0.226110
random;rn-4000-4000-1-4000-8;psi;0.239225
random;rn-4000-4000-1-4000-8;spm;0.228927
random;rn-4000-4000-1-4000-8;rrdp;0.221414
random;rn-4000-4000-1-4000-8;zlk;0.230935
random;rn-4000-4000-1-4000-8;ppp;0.223720
random;rn-4000-4000-1-4000-8;psi-n;1200.000000
random;rn-4000-4000-1-4000-8;pgsi;1200.000000
random;rn-4000-4000-1-4000-8;parsi-mc8;1200.000000
random;rn-4000-4000-1-4000-8;psi-8-n;1200.000000
random;rn-4000-4000-1-4000-8;psi-1-n;1200.000000
random;rn-4000-4000-1-4000-8;parsi-seq;1200.000000
random;rn-4000-4000-1-4000-8;parsi-mc1;1200.000000
random;rn-4000-4000-1-4000-8;spm-n;1200.000000
random;rn-4000-4000-1-4000-8;qpt-n;3.674323
random;rn-4000-4000-1-4000-8;tspm-n;27.065263
random;rn-4000-4000-1-4000-8;pgspm;1200.000000
random;rn-4000-4000-1-4000-8;pbespg;26.170000
random;rn-4000-4000-1-4000-8;pbeszlk;0.284255
random;rn-4000-4000-1-4000-8;zlk-8-n;0.205039
random;rn-4000-4000-1-4000-8;zlk-1-n;0.115831
random;rn-4000-4000-1-4000-8;spg-mc;0.461876
random;rn-4000-4000-1-4000-8;pgzlk;501.808000
random;rn-4000-4000-1-4000-8;spg-seq;0.222502
random;rn-4000-4000-1-4000-8;zlk-n;0.115822
random;rn-100-100-1-100-2;pp;0.000316
random;rn-100-100-1-100-2;qpt;0.000206
random;rn-100-100-1-100-2;dp;0.000208
random;rn-100-100-1-100-2;rr;0.000317
random;rn-100-100-1-100-2;tspm;0.000204
random;rn-100-100-1-100-2;psi;0.000323
random;rn-100-100-1-100-2;spm;0.000320
random;rn-100-100-1-100-2;rrdp;0.000216
random;rn-100-100-1-100-2;zlk;0.000206
random;rn-100-100-1-100-2;ppp;0.000204
random;rn-100-100-1-100-2;psi-n;1200.000000
random;rn-100-100-1-100-2;pgsi;0.204000
random;rn-100-100-1-100-2;parsi-mc8;1200.000000
random;rn-100-100-1-100-2;psi-8-n;1200.000000
random;rn-100-100-1-100-2;psi-1-n;1200.000000
random;rn-100-100-1-100-2;parsi-seq;1200.000000
